regs;inst;popS;gen;mutInst;mutRegs;cross;count;good_fitness;function_dir;final_function;final_fitness;stagnation;start_diversity;end_diversity;found_generation;seed_dir;parameter_combination
10;10;50;100000;0.07;0.2;0.4;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 0.9999999999999999)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594768*x_0**1.0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 2.3823753412070106e-33, 1.5946699939526308e-33, 7.588163980885709e-33, 1.0249558422785821e-34, 8.292031190248482e-35];[99.986, 99.968, 99.984, 99.955, 99.945, 99.974];[96.0, 98.0, 98.0, 96.0, 96.0, 98.0];[22.0, 76.0, 80.0, 30.0, 68.0, 74.0];[5646, 98874, 19996, 41007, 61053, 1700];['seed_2', 'seed_1', 'seed_3', 'seed_4', 'seed_2', 'seed_3'];10_10_50_100000_0.07_0.2_0.4
10;10;50;100000;0.07;0.2;0.5;7;[True, True, True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 7.588163980885709e-33, 1.1426933564569423e-34, 7.721023054393045e-35, 8.288269608325851e-35, 7.068012432624251e-35];[99.971, 99.988, 99.961, 99.968, 99.985, 99.957, 99.971];[94.0, 98.0, 96.0, 96.0, 98.0, 94.0, 98.0];[44.0, 74.0, 36.0, 76.0, 78.0, 64.0, 88.0];[79801, 166, 48619, 94688, 3272, 26516, 6870];['seed_5', 'seed_3', 'seed_5', 'seed_2', 'seed_1', 'seed_5', 'seed_3'];10_10_50_100000_0.07_0.2_0.5
10;10;50;100000;0.07;0.3;0.3;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 7.588163980885709e-33, 7.588163980885709e-33, 1.9743791195507272e-34, 1.5684291984603551e-34];[99.974, 99.98, 99.966, 99.976, 99.982, 99.958];[98.0, 98.0, 96.0, 98.0, 96.0, 94.0];[78.0, 16.0, 40.0, 28.0, 52.0, 78.0];[20087, 2947, 26202, 1026, 19233, 93506];['seed_1', 'seed_3', 'seed_5', 'seed_3', 'seed_2', 'seed_5'];10_10_50_100000_0.07_0.3_0.3
10;10;50;100000;0.07;0.3;0.4;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[2.3843012711513978e-33, 0.0, 7.588163980885709e-33, 6.984505313941833e-35, 7.145501020230456e-35];[99.973, 99.982, 99.966, 99.97, 99.971];[98.0, 98.0, 96.0, 100.0, 98.0];[20.0, 18.0, 46.0, 92.0, 86.0];[1841, 4045, 39768, 6159, 63382];['seed_1', 'seed_3', 'seed_5', 'seed_4', 'seed_3'];10_10_50_100000_0.07_0.3_0.4
10;10;50;100000;0.07;0.3;0.7;4;[True, True, True, True];['II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)', '0.7853981633974482*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.873201612655019e-33, 1.730779074241123e-34, 8.501175145146781e-35];[99.991, 99.962, 99.977, 99.975];[96.0, 100.0, 96.0, 94.0];[52.0, 62.0, 16.0, 78.0];[731, 92642, 59650, 7282];['seed_2', 'seed_2', 'seed_2', 'seed_5'];10_10_50_100000_0.07_0.3_0.7
10;10;50;100000;0.07;0.5;0.4;5;[True, True, True, True, True];['II.38.14', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['x_0/(2*x_1 + 2.0)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 1.5684291984603551e-34, 7.721023054393045e-35, 4.5409816970005295e-35, 4.5409816970005295e-35];[99.986, 99.981, 99.979, 99.975, 99.973];[98.0, 96.0, 94.0, 100.0, 98.0];[54.0, 30.0, 28.0, 56.0, 36.0];[19928, 62009, 50975, 67816, 15451];['seed_3', 'seed_2', 'seed_5', 'seed_4', 'seed_3'];10_10_50_100000_0.07_0.5_0.4
10;10;50;100000;0.09;0.1;0.2;6;[True, True, True, True, True, True];['II.38.14', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '1.0*x_0*x_1/(x_0*x_2 + x_1)', '1.0*x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '1.273239544735163*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2.0'];[0.0, 6.355568816477878e-33, 6.879421761351206e-33, 7.588163980885709e-33, 3.6863502841786936e-35, 0.0];[99.97, 99.968, 99.966, 99.974, 99.952, 99.987];[94.0, 100.0, 96.0, 98.0, 94.0, 98.0];[60.0, 74.0, 62.0, 44.0, 64.0, 68.0];[9710, 12883, 5956, 11454, 44167, 3356];['seed_5', 'seed_2', 'seed_4', 'seed_3', 'seed_5', 'seed_3'];10_10_50_100000_0.09_0.1_0.2
10;10;50;100000;0.09;0.1;0.4;5;[True, True, True, True, True];['I.27.6', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[9.105796777062851e-33, 1.5395402492945466e-34, 1.177149446868245e-34, 7.721023054393045e-35, 2.939300114344113e-35];[99.951, 99.963, 99.965, 99.943, 99.973];[98.0, 96.0, 94.0, 100.0, 98.0];[38.0, 72.0, 60.0, 64.0, 72.0];[81267, 48315, 2495, 60937, 34694];['seed_1', 'seed_2', 'seed_5', 'seed_4', 'seed_3'];10_10_50_100000_0.09_0.1_0.4
10;10;50;100000;0.09;0.1;0.7;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', '0.07957679898664117*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[5.6237154376107286e-34, 0.0, 0.0, 3.516917111016904e-13, 1.5776826899900283e-34];[99.974, 99.987, 99.987, 99.953, 99.961];[96.0, 98.0, 94.0, 94.0, 98.0];[20.0, 18.0, 16.0, 16.0, 84.0];[17093, 2135, 1531, 89564, 92475];['seed_2', 'seed_1', 'seed_5', 'seed_5', 'seed_3'];10_10_50_100000_0.09_0.1_0.7
10;10;50;100000;0.09;0.7;0.1;4;[True, True, True, True];['II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.588163980885709e-33, 7.271137856446341e-35, 2.043667458565596e-34];[99.974, 99.943, 99.973, 99.981];[94.0, 100.0, 94.0, 100.0];[46.0, 38.0, 50.0, 88.0];[67992, 6543, 17655, 5943];['seed_5', 'seed_2', 'seed_5', 'seed_4'];10_10_50_100000_0.09_0.7_0.1
10;10;50;100000;0.15;0.1;0.2;4;[True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24'];['x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2.0'];[0.0, 0.0, 7.588163980885709e-33, 3.6863502841786936e-35];[99.984, 99.983, 99.968, 99.97];[96.0, 100.0, 96.0, 100.0];[68.0, 50.0, 78.0, 88.0];[2457, 8654, 96403, 75283];['seed_2', 'seed_4', 'seed_5', 'seed_4'];10_10_50_100000_0.15_0.1_0.2
10;10;100;50000;0.05;0.1;0.2;4;[True, True, True, True];['II.38.14', 'II.38.14', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 0.0, 3.4741970637422866e-35];[99.944, 99.952, 99.914, 99.928];[97.0, 97.0, 97.0, 99.0];[38.0, 39.0, 65.0, 68.0];[13477, 7847, 6934, 11764];['seed_2', 'seed_1', 'seed_1', 'seed_4'];10_10_100_50000_0.05_0.1_0.2
10;10;100;50000;0.05;0.1;0.3;7;[True, True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', '1.273239544735163*x_0*x_1**2', '0.0795772165377616*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 1.3943732797363588e-33, 0.0, 7.588163980885709e-33, 1.5600032549536611e-34, 5.0560248954321616e-14, 2.68426485998971e-35];[99.922, 99.904, 99.94, 99.922, 99.952, 99.884, 99.912];[97.0, 97.0, 99.0, 96.0, 97.0, 99.0, 95.0];[36.0, 67.0, 34.0, 15.0, 46.0, 52.0, 56.0];[33590, 29773, 23583, 4119, 7940, 31726, 3548];['seed_2', 'seed_1', 'seed_4', 'seed_1', 'seed_2', 'seed_4', 'seed_3'];10_10_100_50000_0.05_0.1_0.3
10;10;100;50000;0.05;0.1;0.4;7;[True, True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + 0.99999999999999989*x_1)', '0.07957747154594767*x_0/x_1**2.0', '0.0795755968169761*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 1.835411237001036e-33, 1.4810401272337844e-33, 8.212165282867174e-33, 3.784903730551634e-35, 2.7326118123332038e-12, 0.0];[99.932, 99.934, 99.932, 99.86, 99.934, 99.862, 99.908];[97.0, 99.0, 95.0, 96.0, 97.0, 95.0, 95.0];[29.0, 47.0, 47.0, 49.0, 79.0, 47.0, 59.0];[7462, 46557, 10533, 6579, 1633, 37560, 40047];['seed_1', 'seed_4', 'seed_3', 'seed_1', 'seed_1', 'seed_5', 'seed_3'];10_10_100_50000_0.05_0.1_0.4
10;10;100;50000;0.05;0.2;0.05;9;[True, True, True, True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 0.0, 1.5888922041194696e-33, 0.0, 0.0, 0.0, 7.271137856446341e-35, 7.49081424072801e-35];[99.964, 99.978, 99.942, 99.938, 99.888, 99.952, 99.858, 99.966, 99.858];[97.0, 97.0, 95.0, 99.0, 95.0, 95.0, 97.0, 97.0, 99.0];[69.0, 80.0, 53.0, 51.0, 33.0, 31.0, 23.0, 66.0, 62.0];[976, 319, 4098, 32717, 47721, 1139, 14432, 1451, 47914];['seed_2', 'seed_1', 'seed_5', 'seed_4', 'seed_3', 'seed_4', 'seed_3', 'seed_1', 'seed_4'];10_10_100_50000_0.05_0.2_0.05
10;10;100;50000;0.05;0.7;0.15;4;[True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24'];['x_0/(2*x_1 + 2.0)', 'x_0/(2.0*x_1 + 2)', '1.0*x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2'];[5.6237154376107286e-34, 1.95096703366427e-33, 0.0, 1.2601299440814922e-34];[99.942, 99.938, 99.966, 99.956];[95.0, 95.0, 96.0, 97.0];[35.0, 57.0, 22.0, 48.0];[4177, 13409, 7195, 16332];['seed_5', 'seed_3', 'seed_1', 'seed_1'];10_10_100_50000_0.05_0.7_0.15
10;10;100;50000;0.05;0.7;0.3;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1*asin(tanh(x_1))**2/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 1.3943732797363588e-33, 0.0, 6.941051519571598e-33, 7.588163980885709e-33];[99.95, 99.94, 99.958, 99.91, 99.934];[97.0, 95.0, 99.0, 97.0, 95.0];[44.0, 59.0, 57.0, 49.0, 35.0];[7893, 4692, 2951, 11004, 15715];['seed_1', 'seed_5', 'seed_4', 'seed_2', 'seed_4'];10_10_100_50000_0.05_0.7_0.3
10;10;100;50000;0.07;0.3;0.2;4;[True, True, True, True];['II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.588163980885709e-33, 1.1154595033370915e-34, 7.068012432624251e-35];[99.942, 99.95, 99.948, 99.932];[95.0, 97.0, 97.0, 99.0];[42.0, 28.0, 43.0, 48.0];[40598, 4657, 18651, 20904];['seed_5', 'seed_2', 'seed_2', 'seed_4'];10_10_100_50000_0.07_0.3_0.2
10;10;100;50000;0.07;0.5;0.05;1;[True];['II.38.14'];['0.5*x_0/(x_1 + 1.0)'];[0.0];[99.95];[97.0];[34.0];[21493];['seed_1'];10_10_100_50000_0.07_0.5_0.05
10;10;100;50000;0.09;0.2;0.4;4;[True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)'];[1.5946699939526308e-33, 0.0, 0.0, 9.105796777062851e-33];[99.95, 99.944, 99.964, 99.95];[97.0, 95.0, 99.0, 95.0];[62.0, 27.0, 35.0, 19.0];[41137, 1045, 36238, 569];['seed_2', 'seed_5', 'seed_4', 'seed_4'];10_10_100_50000_0.09_0.2_0.4
10;10;100;50000;0.09;0.3;0.5;3;[True, True, True];['II.38.14', 'II.38.14', 'I.27.6'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '(x_2/x_1 + 1/x_0)**(-1.0)'];[0.0, 0.0, 0.0];[99.926, 99.958, 99.976];[99.0, 95.0, 97.0];[25.0, 31.0, 31.0];[5108, 11423, 359];['seed_4', 'seed_3', 'seed_2'];10_10_100_50000_0.09_0.3_0.5
10;10;100;50000;0.09;0.5;0.7;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1)', 'x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 0.0, 0.0, 0.0, 0.0];[99.968, 99.962, 99.98, 99.956, 99.974];[95.0, 99.0, 95.0, 96.0, 97.0];[46.0, 40.0, 22.0, 66.0, 48.0];[4132, 9816, 8638, 2351, 7622];['seed_5', 'seed_4', 'seed_3', 'seed_1', 'seed_3'];10_10_100_50000_0.09_0.5_0.7
10;10;100;50000;0.09;0.7;0.15;1;[True];['I.27.6'];['x_0/(x_0*(x_2/x_1)**1.0 + 1)'];[0.0];[99.92];[97.0];[41.0];[39066];['seed_2'];10_10_100_50000_0.09_0.7_0.15
10;10;100;50000;0.15;0.5;0.05;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 1.617781153285278e-34, 0.0, 8.736018227740502e-33, 7.588163980885709e-33];[99.986, 99.94, 99.984, 99.978, 99.984];[97.0, 95.0, 99.0, 97.0, 92.0];[41.0, 37.0, 41.0, 72.0, 56.0];[809, 29228, 3885, 256, 342];['seed_2', 'seed_5', 'seed_4', 'seed_2', 'seed_5'];10_10_100_50000_0.15_0.5_0.05
10;10;100;50000;0.15;0.5;0.1;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', 'x_0/(2*(x_1 + 1))', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 0.0, 0.0, 1.835411237001036e-33, 7.826979293989727e-33, 7.588163980885709e-33];[99.952, 99.944, 99.986, 99.958, 99.978, 99.982];[97.0, 95.0, 99.0, 95.0, 97.0, 92.0];[35.0, 57.0, 44.0, 45.0, 47.0, 53.0];[36120, 17993, 3885, 40748, 425, 342];['seed_1', 'seed_5', 'seed_4', 'seed_3', 'seed_2', 'seed_5'];10_10_100_50000_0.15_0.5_0.1
10;10;100;50000;0.15;0.7;0.05;3;[True, True, True];['II.38.14', 'II.38.14', 'I.27.6'];['x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 0.0, 6.101346063818762e-33];[99.976, 99.98, 99.96];[99.0, 95.0, 92.0];[46.0, 46.0, 79.0];[1499, 6501, 28245];['seed_4', 'seed_3', 'seed_5'];10_10_100_50000_0.15_0.7_0.05
10;10;150;33333;0.05;0.1;0.5;6;[True, True, True, True, True, True];['II.38.14', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2.0', '0.07957747154594767*x_0/x_1**2'];[0.0, 9.105796777062851e-33, 0.0, 6.971866398681794e-33, 1.1891112773822131e-34, 1.6414038877594024e-34];[99.9039990399904, 99.9159991599916, 99.9489994899949, 99.96099960999612, 99.8919989199892, 99.7749977499775];[94.67, 96.67, 92.0, 92.67, 93.33, 94.0];[36.67, 18.67, 24.0, 28.67, 52.67, 53.33];[14455, 29368, 148, 226, 6194, 24737];['seed_2', 'seed_2', 'seed_5', 'seed_4', 'seed_1', 'seed_5'];10_10_150_33333_0.05_0.1_0.5
10;10;150;33333;0.05;0.2;0.2;5;[True, True, True, True, True];['II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[1.835411237001036e-33, 7.588163980885709e-33, 0.0, 4.5409816970005295e-35, 7.068012432624251e-35];[99.9309993099931, 99.9459994599946, 99.9069990699907, 99.87699876998772, 99.9189991899919];[95.33, 92.67, 94.67, 93.33, 95.33];[44.67, 26.67, 33.33, 45.33, 70.0];[27271, 145, 574, 2311, 12918];['seed_3', 'seed_4', 'seed_2', 'seed_1', 'seed_3'];10_10_150_33333_0.05_0.2_0.2
